,CategoryName,ServiceName,FacilityName,BuildingNumber,Address,Address2,Borough,Latitude,ZipCode,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Website,CategoriesServicesID,FacilityID
460,Drug and Alcohol Services,Naloxone in Pharmacies,Globe Drug Store,,405 86 Street,,Brooklyn,40.622571,11209,-74.027961,(718) 745-2233,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723641
461,Drug and Alcohol Services,Naloxone in Pharmacies,GM Pharmacy,,174 Avenue O,,Brooklyn,40.610814,11204,-73.978459,(718) 256-7757,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723642
462,Drug and Alcohol Services,Naloxone in Pharmacies,Good Health Family Pharmacy,,449 West 125 Street,,Manhattan,40.812718,10027,-73.955677,(212) 665-6007,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723643
463,Drug and Alcohol Services,Naloxone in Pharmacies,Goodman Plaza Pharmacy,,3250 3 Avenue,,Bronx,40.824212,10456,-73.908633,(347) 590-9102,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723644
464,Drug and Alcohol Services,Naloxone in Pharmacies,Gotham Pharmacy,,2258 Third Avenue,,Manhattan,40.8023841,10035,-73.9371275,(212) 289-7800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723645
465,Drug and Alcohol Services,Naloxone in Pharmacies,Grace Pharmacy,,205 East 198th Street,,Bronx,40.8698518,10458,-73.8902768,(718) 618-7927,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723646
466,Drug and Alcohol Services,Naloxone in Pharmacies,Grandbrook Pharmacy,,642 Sutter Avenue,,Brooklyn,40.669394,11207,-73.89501,(718) 484-8690,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723647
467,Drug and Alcohol Services,Naloxone in Pharmacies,Grant Pharmacy,,1340 Edward L Grant Highway,,Bronx,40.840341,10452,-73.921485,(718) 588-3304,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723648
468,Drug and Alcohol Services,Naloxone in Pharmacies,Green Pharmacy,,567 Sutter Avenue,,Brooklyn,40.6692064,11207,-73.8979647,(718) 484-9844,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723649
469,Drug and Alcohol Services,Naloxone in Pharmacies,Gristedes Pharmacy,,101 Clark Street,,Brooklyn,40.6976505,11201,-73.9920476,(212) 807-0950,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://healthmartcovidvaccine.com"">Visit this organization's website</a>",2,239723650
470,Drug and Alcohol Services,Naloxone in Pharmacies,Gristedes Pharmacy,,227 9th Avenue,,Manhattan,40.7471296,10011,-74.0010848,(212) 807-0950,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723651
471,Drug and Alcohol Services,Naloxone in Pharmacies,Gristedes Pharmacy,,686 N Main Street,,Manhattan,40.7647091,10044,-73.9469811,(212) 807-0950,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723652
472,Drug and Alcohol Services,Naloxone in Pharmacies,Grove Drugs,,302 West 12 Street,,Manhattan,40.7373796,10014,-74.004651,(212) 929-7527,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723653
473,Drug and Alcohol Services,Naloxone in Pharmacies,Guardiola Pharmacy,,93-12 Roosevelt Avenue,,Queens,40.7486291,11372,-73.873172,(718) 672-9700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723654
474,Drug and Alcohol Services,Naloxone in Pharmacies,Halpern Pharmacy,,331 East 23rd Street,,Manhattan,40.7375344,10010,-73.9792773,(212) 683-0148,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723655
475,Drug and Alcohol Services,Naloxone in Pharmacies,Hamilton Drugs,,4514 Ft Hamilton Parkway,,Brooklyn,40.640177,11219,-73.994981,(718) 435-8800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723656
476,Drug and Alcohol Services,Naloxone in Pharmacies,Hamilton Pharmacy,,3293 Broadway,,Manhattan,40.8187683,10027,-73.9563881,(212) 281-0488,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.hamiltonpharmacyinc.com"">Visit this organization's website</a>",2,239723657
477,Drug and Alcohol Services,Naloxone in Pharmacies,Hannas Pharmacy,,202-20 Rockaway Point Boulevard,,Queens,40.560777,11697,-73.91165,(718) 634-0273,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723658
478,Drug and Alcohol Services,Naloxone in Pharmacies,Harlem Care Pharmacy,,"165 West 127 Street, N/A",,Manhattan,40.8103416,10027,-73.9467917,(212) 666-3600,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723659
479,Drug and Alcohol Services,Naloxone in Pharmacies,Harlem Corner Pharmacy,,2240 3 Avenue,,Manhattan,40.801623,10035,-73.937347,(212) 360-1757,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723660
480,Drug and Alcohol Services,Naloxone in Pharmacies,Harlem Pharmacy and Surgical,,531 Lenox Avenue,,Manhattan,40.815186,10037,-73.94008,(212) 368-7900,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723661
481,Drug and Alcohol Services,Naloxone in Pharmacies,Harlem Rx,,102 West 116 Street,,Manhattan,40.8019977,10026,-73.9502411,(212) 666-8100,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723662
482,Drug and Alcohol Services,Naloxone in Pharmacies,Harpell Chemists,,12-65 150th Street,,Queens,40.7889973,11357,-73.8136358,(718) 767-1135,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723663
483,Drug and Alcohol Services,Naloxone in Pharmacies,Harpell Pharmacy,,25-77 Francis Lewis Boulevard,,Queens,40.7733819,11358,-73.7957709,(718) 423-0300,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723664
484,Drug and Alcohol Services,Naloxone in Pharmacies,Harpell's Ditmars Pharmacy,,33-08 Ditmars Boulevard,,Queens,40.775283,11105,-73.909513,(718) 278-5454,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723665
485,Drug and Alcohol Services,Naloxone in Pharmacies,Harrico Drugs,,214 Stanhope Street,,Brooklyn,40.700548,11237,-73.920571,(718) 452-5521,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723666
486,Drug and Alcohol Services,Naloxone in Pharmacies,Harrico Galler Drugs,,1374 Coney Island Avenue,,Brooklyn,40.62409,11230,-73.965054,(718) 377-7724,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723667
487,Drug and Alcohol Services,Naloxone in Pharmacies,Health Care Pharmacy,,567 Courtlandt Avenue,,Bronx,40.8170641,10451,-73.9196094,(718) 585-1117,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723668
488,Drug and Alcohol Services,Naloxone in Pharmacies,Health Center Pharmacy,,62-00 Beach Channel Drive,,Queens,40.593313,11692,-73.79166,(718) 945-2400,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723669
489,Drug and Alcohol Services,Naloxone in Pharmacies,Health Guard Pharmacy Inc,,33-13 Junction Boulevard,,Queens,40.756398,11372,-73.873422,(718) 507-6800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723670
490,Drug and Alcohol Services,Naloxone in Pharmacies,Health Hub Pharmacy,,30-29 Steinway Street,,Queens,40.7629402,11103,-73.9152691,(718) 278-5003,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""www.myhealthhubpharmacy.com"">Visit this organization's website</a>",2,239723671
491,Drug and Alcohol Services,Naloxone in Pharmacies,Health Mart Pitkin Pharmacy,,2232 Pitkin Avenue,,Brooklyn,40.6725246,11207,-73.8898239,(347) 955-5506,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723672
492,Drug and Alcohol Services,Naloxone in Pharmacies,Health Max Pharmacy,,5313 5th Avenue,,Brooklyn,40.6429698,11220,-74.0121785,(718) 567-8000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723673
493,Drug and Alcohol Services,Naloxone in Pharmacies,Health One Pharmacy,,119 Pennsylvania Avenue,,Brooklyn,40.6748945,11207,-73.8963224,(718) 495-9015,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723674
494,Drug and Alcohol Services,Naloxone in Pharmacies,Health star Pharmacy,,1422 Avenue U,,Brooklyn,40.598756,11229,-73.957044,(718) 645-1227,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723675
495,Drug and Alcohol Services,Naloxone in Pharmacies,Health Treasures Pharmacy,,8512 20 Avenue,,Brooklyn,40.605074,11214,-73.997785,(718) 333-0395,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723676
496,Drug and Alcohol Services,Naloxone in Pharmacies,Healthcare Pharmacy,,2402 Mermaid Avenue,,Brooklyn,40.575899,11224,-73.991307,(718) 996-9900,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723677
497,Drug and Alcohol Services,Naloxone in Pharmacies,Healthsource Pharmacy II,,120 East 34 Street,,Manhattan,40.746661,10016,-73.98036,(212) 481-6600,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723678
498,Drug and Alcohol Services,Naloxone in Pharmacies,Healthsource Pharmacy III,,1000 1 Avenue,,Manhattan,40.756862,10022,-73.963962,(212) 310-0111,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723679
499,Drug and Alcohol Services,Naloxone in Pharmacies,Healthsource Pharmacy Inc - 2nd Avenue,,1302 2nd Avenue,,Manhattan,40.7663846,10065,-73.9599139,(212) 794-8700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://healthsourcepharmacy.com/"">Visit this organization's website</a>",2,239723680
500,Drug and Alcohol Services,Naloxone in Pharmacies,Healthways Pharmacy and Surgicals,,225 Neptune Avenue,,Brooklyn,40.5818372,11235,-73.9616751,(718) 513-4821,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723681
501,Drug and Alcohol Services,Naloxone in Pharmacies,Health-Wise Pharmacy,,1233 Nostrand Avenue,,Brooklyn,40.6570029,11225,-73.9499771,(718) 284-8413,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723682
502,Drug and Alcohol Services,Naloxone in Pharmacies,Healthy Heights Pharmacy,,"1370 St Nicholas Avenue, STORE #2",,Manhattan,40.847771,10033,-73.934853,(212) 928-1999,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723683
503,Drug and Alcohol Services,Naloxone in Pharmacies,Heritage Pharmacy & Surgical Supplies,,"2258 Adam Clayton Powell Jr Boulevard, Ground Floor",,Manhattan,40.814088,10027,-73.9451137,(212) 694-8050,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723684
504,Drug and Alcohol Services,Naloxone in Pharmacies,Highbridge - Ogden Inc.,,1230 Ogden Avenue,,Bronx,40.838404,10452,-73.926243,(718) 681-3000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723685
505,Drug and Alcohol Services,Naloxone in Pharmacies,Home Crest V & I Pharmacy,,1826 Gravesend Neck Road,,Brooklyn,40.59588,11229,-73.952606,(718) 872-6655,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723686
506,Drug and Alcohol Services,Naloxone in Pharmacies,Howard Beach Apothecary,,158-40 Cross Bay Boulevard,,Queens,40.660119,11414,-73.840117,(718) 738-4343,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723687
507,Drug and Alcohol Services,Naloxone in Pharmacies,Hoyt Pharmacy,,3024 Atlantic Avenue,,Brooklyn,40.6782502,11208,-73.8829038,(718) 277-9160,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723688
508,Drug and Alcohol Services,Naloxone in Pharmacies,Humdard Pharmacy and Food Mart,,949 Coney Island Avenue,,Brooklyn,40.634241,11230,-73.967329,(718) 703-1800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723689
509,Drug and Alcohol Services,Naloxone in Pharmacies,Hyat Drugs,,1214 Liberty Avenue,,Brooklyn,40.678996,11208,-73.864343,(718) 827-7700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723690
510,Drug and Alcohol Services,Naloxone in Pharmacies,Hylan Medicine Cabinet,,1988 Hylan Boulevard,,Staten Island,40.581465,10306,-74.098145,(718) 667-4300,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723691
511,Drug and Alcohol Services,Naloxone in Pharmacies,I & S Pharmacy,,1994 3rd Avenue,,Manhattan,40.7939477,10029,-73.943261,(212) 427-7123,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723692
512,Drug and Alcohol Services,Naloxone in Pharmacies,ICY Pharmacy,,1383 Bushwick Avenue,,Brooklyn,40.685066,11207,-73.910335,(718) 455-5080,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723693
513,Drug and Alcohol Services,Naloxone in Pharmacies,Ideal Drugs,,19-01 Mott Avenue,,Queens,40.603628,11691,-73.751809,(718) 868-4860,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723694
514,Drug and Alcohol Services,Naloxone in Pharmacies,Ideal Pharmacy,,5409 5 Avenue,,Brooklyn,40.6425442,11220,-74.0126406,(718) 439-5900,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723695
515,Drug and Alcohol Services,Naloxone in Pharmacies,International Holistic Pharmacy,,3078 Brighton 6th Street,,Brooklyn,40.5779284,11235,-73.9617288,(718) 975-3733,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723696
516,Drug and Alcohol Services,Naloxone in Pharmacies,Inwood Pharmacy,,4915 Broadway,,Manhattan,40.867828,10034,-73.9220665,(212) 304-4646,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723697
517,Drug and Alcohol Services,Naloxone in Pharmacies,Irving Pharmacy,,118 Wyckoff Avenue,,Brooklyn,40.7035591,11237,-73.9183911,(718) 484-8510,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723698
518,Drug and Alcohol Services,Naloxone in Pharmacies,Isabel's Pharmacy,,"338 East Gun Hill Road, ground floor",,Bronx,40.87857,10467,-73.8731346,(718) 655-4005,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723699
519,Drug and Alcohol Services,Naloxone in Pharmacies,Isham Broadway Pharmacy,,4996 Broadway,,Manhattan,40.8681962,10034,-73.9184916,(212) 567-3137,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723700
520,Drug and Alcohol Services,Naloxone in Pharmacies,Island Pharmacy,,1841 Coney Island Avenue,,Brooklyn,40.6123953,11230,-73.9625431,(718) 336-2800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723701
521,Drug and Alcohol Services,Naloxone in Pharmacies,J & B Pharmacy,,2807 Ocean Avenue,,Brooklyn,40.593145,11229,-73.950217,(718) 646-1109,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723702
522,Drug and Alcohol Services,Naloxone in Pharmacies,J & L Pharmacy,,8513 Bay 16 Street,,Brooklyn,40.6083551,11214,-74.0037348,(718) 232-5540,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723703
523,Drug and Alcohol Services,Naloxone in Pharmacies,J & R Pharmacy,,2302 Mermaid Avenue,,Brooklyn,40.576028,11224,-73.990115,(718) 266-6286,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723704
524,Drug and Alcohol Services,Naloxone in Pharmacies,J Drugs,,1205 Avenue J,,Brooklyn,40.6250418,11230,-73.9638927,(718) 258-6686,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723705
525,Drug and Alcohol Services,Naloxone in Pharmacies,J Drugs 2,,3402 Avenue N,,Brooklyn,40.617534,11234,-73.942076,(718) 258-5858,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723706
526,Drug and Alcohol Services,Naloxone in Pharmacies,Jerome Drugs,,1788 Jerome Avenue,,Bronx,40.8483948,10453,-73.9115259,(718) 294-5070,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723707
527,Drug and Alcohol Services,Naloxone in Pharmacies,Jolin Pharmacy,,1870 Grand Concourse,,Bronx,40.84865,10457,-73.906677,(718) 294-5588,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723708
528,Drug and Alcohol Services,Naloxone in Pharmacies,Jost Pharmacy,,3601 Quentin Road,,Brooklyn,40.614721,11234,-73.936698,(718) 339-3110,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723709
529,Drug and Alcohol Services,Naloxone in Pharmacies,JRSTAT Pharmacy,,7107 13 Avenue,,Brooklyn,40.62247,11228,-74.005162,(718) 633-2988,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723710
530,Drug and Alcohol Services,Naloxone in Pharmacies,Just In Time Pharmacy,,2126 Knapp Street,,Brooklyn,40.600416,11229,-73.934144,(718) 332-5474,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723711
531,Drug and Alcohol Services,Naloxone in Pharmacies,Just in Time Pharmacy,,96 Moore Street,,Brooklyn,40.703838,11206,-73.941684,(718) 218-6630,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723712
532,Drug and Alcohol Services,Naloxone in Pharmacies,Kalish Pharmacy,,93-20 Liberty Avenue,,Queens,40.680205,11417,-73.845592,(718) 641-5648,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723713
533,Drug and Alcohol Services,Naloxone in Pharmacies,Karnaby Drugs 2,,662 East 233 Street,,Bronx,40.893839,10466,-73.858793,(347) 346-5134,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723714
534,Drug and Alcohol Services,Naloxone in Pharmacies,Karnaby Drugs Farmacia,,"3859 Broadway, Ground Floor",,Manhattan,40.8365803,10032,-73.9433691,(212) 928-7700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723715
535,Drug and Alcohol Services,Naloxone in Pharmacies,Katz Drugs,,76 Graham Avenue,,Brooklyn,40.7035937,11206,-73.9423885,(718) 388-4588,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://katzpharmacy.com"">Visit this organization's website</a>",2,239723716
536,Drug and Alcohol Services,Naloxone in Pharmacies,King Community Pharmacy Inc.,,161 Dreiser Loop,,Bronx,40.8766959,10475,-73.8296858,(347) 899-8020,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723717
537,Drug and Alcohol Services,Naloxone in Pharmacies,Kings Bay Chemists,,3610 Nostrand Avenue,,Brooklyn,40.5962246,11229,-73.9413748,(718) 891-3447,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723718
538,Drug and Alcohol Services,Naloxone in Pharmacies,Kings Highway Pharmacy & Medical Supply,,1416 Kings Highway,,Brooklyn,40.608473,11229,-73.958921,(718) 375-5757,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723719
539,Drug and Alcohol Services,Naloxone in Pharmacies,Kings Pharmacy - Rockaway Drugs,,194 Beach 116 Street,,Queens,40.579481,11694,-73.836998,(718) 318-0300,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723720
540,Drug and Alcohol Services,Naloxone in Pharmacies,Kings Pharmacy and Surgical,,492 Clarkson Avenue,,Brooklyn,40.655836,11203,-73.943092,(718) 363-3300,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723721
541,Drug and Alcohol Services,Naloxone in Pharmacies,Kings Pharmacy Incorporated,,545 St Pauls Place,,Bronx,40.835751,10456,-73.902178,(718) 992-6881,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723722
542,Drug and Alcohol Services,Naloxone in Pharmacies,Kings Pharmacy Park Slope,,357 Flatbush Avenue,,Brooklyn,40.6769344,11238,-73.9719639,(718) 230-3535,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723723
543,Drug and Alcohol Services,Naloxone in Pharmacies,Kings Pharmacy Tribeca,,5 Hudson Street,,Manhattan,40.7161264,10013,-74.0095405,(212) 791-3100,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723724
544,Drug and Alcohol Services,Naloxone in Pharmacies,Kingsbridge Pharmacy,,229 East Kingsbridge Road,,Bronx,40.865173,10458,-73.893862,(718) 933-5150,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723725
545,Drug and Alcohol Services,Naloxone in Pharmacies,Kmart,,250 West 34 Street,,Manhattan,40.7511723,10119,-73.99158919999999,(212) 760-1242,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723726
546,Drug and Alcohol Services,Naloxone in Pharmacies,Kmart,,1998 Bruckner Boulevard,,Bronx,40.825955,10473,-73.856817,(718) 430-9513,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723727
547,Drug and Alcohol Services,Naloxone in Pharmacies,Knapp Pharmacy,,2310 Knapp Street,,Brooklyn,40.596304,11229,-73.933337,(718) 573-6178,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723728
548,Drug and Alcohol Services,Naloxone in Pharmacies,Konwaler Drugs,,801 Church Avenue,,Brooklyn,40.6462016,11218,-73.9715678,(718) 438-2565,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723729
549,Drug and Alcohol Services,Naloxone in Pharmacies,La Fe Pharmacy,,754 East 151st Street,,Bronx,40.8146303,10455,-73.9072773,(917) 473-7810,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723730
550,Drug and Alcohol Services,Naloxone in Pharmacies,La Fe Pharmacy,,4220 Broadway,,Manhattan,40.849024,10033,-73.936963,(212) 321-0083,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723731
551,Drug and Alcohol Services,Naloxone in Pharmacies,Laconia Avenue  Pharmacy,,4041 Laconia Avenue,,Bronx,40.886105,10466,-73.848047,(347) 843-7747,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723732
552,Drug and Alcohol Services,Naloxone in Pharmacies,Lawrence Pharmacy,,740 New Lots Avenue,,Brooklyn,40.666102,11207,-73.883062,(718) 649-0180,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723733
553,Drug and Alcohol Services,Naloxone in Pharmacies,LC Pharmacy,,"75 East Broadway, SOUTH BUILDING",,Manhattan,40.713707,10002,-73.99434,(212) 513-1177,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723734
554,Drug and Alcohol Services,Naloxone in Pharmacies,Leff Prescription Center,,70 East 161 Street,,Bronx,40.827581,10451,-73.9252,(718) 665-1163,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723735
555,Drug and Alcohol Services,Naloxone in Pharmacies,Legend Drugs 1 LLC,,159 East Gun Hill Road,,Bronx,40.8811781,10467,-73.8782984,(718) 708-7427,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723736
556,Drug and Alcohol Services,Naloxone in Pharmacies,Lemed Pharmacy,,159 East Gun Hill Road,,Bronx,40.881022,10467,-73.878349,(718) 231-4040,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723737
557,Drug and Alcohol Services,Naloxone in Pharmacies,Lenox Pharmacy,,27 Lenox Ave,,Manhattan,40.7992854,10026,-73.9520178,(212) 678-9722,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723738
558,Drug and Alcohol Services,Naloxone in Pharmacies,"Lenox Terrace Pharmacy, Inc.",,20 West 135th Street,,Manhattan,40.8144874,10037,-73.941363,(212) 234-2050,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723739
559,Drug and Alcohol Services,Naloxone in Pharmacies,Leonaum Pharmacy,,4910 Ft Hamilton Parkway,,Brooklyn,40.638275,11219,-73.997824,(718) 437-4699,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723740
560,Drug and Alcohol Services,Naloxone in Pharmacies,Leroy Pharmacy,,1527 Westchester Avenue,,Bronx,40.8288154,10472,-73.8788789,(718) 842-2777,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723741
561,Drug and Alcohol Services,Naloxone in Pharmacies,Leroy Pharmacy,,314 East 204 Street,,Bronx,40.872529,10467,-73.8785452,(718) 882-5614,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723742
562,Drug and Alcohol Services,Naloxone in Pharmacies,Leroy Pharmacy II,,245 East 198 Street,,Bronx,40.8693533,10458,-73.8891221,(718) 220-7800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723743
563,Drug and Alcohol Services,Naloxone in Pharmacies,Leroy Pharmacy IV,,392 Bedford Park Boulevard,,Bronx,40.867488,10458,-73.883826,(718) 933-1154,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723744
564,Drug and Alcohol Services,Naloxone in Pharmacies,Levy's Pharmacy,,4021 13 Avenue,,Brooklyn,40.6395254,11218,-73.9871236,(718) 633-4377,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723745
565,Drug and Alcohol Services,Naloxone in Pharmacies,Lexington Avenue Pharmacy,,2056 Lexington Avenue,,Manhattan,40.804041,10035,-73.937677,(212) 426-5555,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723746
566,Drug and Alcohol Services,Naloxone in Pharmacies,Life Infusions,,"2330 Eastchester Road, SUITE 2B",,Bronx,40.86001,10469,-73.843064,(347) 533-6000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723747
567,Drug and Alcohol Services,Naloxone in Pharmacies,Life Pharmacy,,4301 14 Avenue,,Brooklyn,40.6368333,11219,-73.9862742,(718) 438-1421,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723748
568,Drug and Alcohol Services,Naloxone in Pharmacies,Life Pharmacy,,471 Lenox Avenue,,Manhattan,40.8132478,10037,-73.941836,(212) 694-5700,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723749
569,Drug and Alcohol Services,Naloxone in Pharmacies,Light Pharmacy,,319 Avenue X,,Brooklyn,40.590435,11223,-73.971293,(718) 872-7668,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723750
